시도교육청코드,시도교육청명,표준학교코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220609,795,찰보리밥  <br/>시금치된장국  (5.6.)<br/>가지나물무침  (5.6.)<br/>미트볼토마토소스조림  (5.6.10.12.16.)<br/>배추김치  (9.)<br/>파인애플  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,557.1 Kcal,탄수화물(g) : 83.1<br/>단백질(g) : 19.5<br/>지방(g) : 17.4<br/>비타민A(R.E) : 297.6<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 38.2<br/>칼슘(mg) : 122.8<br/>철분(mg) : 3.5,20220616
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220608,795,곤드레밥/양념장  (5.6.)<br/>황태콩나물국  (5.6.9.)<br/>지코바식치킨  (5.6.12.15.)<br/>배추겉절이  (9.)<br/>요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,542.6 Kcal,탄수화물(g) : 74.2<br/>단백질(g) : 33.2<br/>지방(g) : 12.6<br/>비타민A(R.E) : 43.3<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 3.9<br/>칼슘(mg) : 185.6<br/>철분(mg) : 2.9,20220615
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220607,795,검정쌀밥  <br/>차돌박이된장찌개  (5.6.16.)<br/>실곤약채소무침  (5.6.)<br/>가자미카레구이  (2.5.6.13.)<br/>백김치  <br/>키위  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,542.6 Kcal,탄수화물(g) : 77.0<br/>단백질(g) : 29.3<br/>지방(g) : 15.8<br/>비타민A(R.E) : 119.2<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 54.6<br/>칼슘(mg) : 170.0<br/>철분(mg) : 4.4,20220614
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220603,795,기장쌀밥  <br/>쇠고기무국  (5.6.16.)<br/>삼치유자청구이  (5.6.)<br/>황포묵무침  (5.6.)<br/>배추김치  (9.)<br/>수리취꿀떡  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,546.6 Kcal,탄수화물(g) : 88.0<br/>단백질(g) : 27.8<br/>지방(g) : 9.6<br/>비타민A(R.E) : 46.2<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 12.0<br/>칼슘(mg) : 107.8<br/>철분(mg) : 2.6,20220610
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220602,795,율무밥  <br/>순두부김치국  (5.9.)<br/>옥수수치즈구이  (2.5.6.8.9.)<br/>등갈비조림(바베큐)  (5.6.10.12.)<br/>열무김치  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,653.7 Kcal,탄수화물(g) : 70.3<br/>단백질(g) : 36.0<br/>지방(g) : 26.0<br/>비타민A(R.E) : 118.8<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 7.4<br/>칼슘(mg) : 312.0<br/>철분(mg) : 3.4,20220609
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220531,795,검정쌀밥  <br/>쇠고기미역국  (5.6.13.16.)<br/>간장순살찜닭2  (5.6.15.18.)<br/>진미채오이무침  (5.6.13.17.)<br/>배추김치  (9.)<br/>키위  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,476.1 Kcal,탄수화물(g) : 72.5<br/>단백질(g) : 32.5<br/>지방(g) : 7.6<br/>비타민A(R.E) : 111.2<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 48.4<br/>칼슘(mg) : 121.7<br/>철분(mg) : 4.0,20220607
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220530,795,차조밥  <br/>근대감자된장국  (5.6.)<br/>콩나물부추무침  (5.6.)<br/>제육볶음  (5.6.10.)<br/>멸치김자반  (5.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,446.4 Kcal,탄수화물(g) : 64.9<br/>단백질(g) : 32.0<br/>지방(g) : 11.7<br/>비타민A(R.E) : 374.4<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 14.8<br/>칼슘(mg) : 136.1<br/>철분(mg) : 3.7,20220606
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220527,795,차조밥  <br/>황태콩나물국  (5.6.9.)<br/>두부조림  (5.6.)<br/>흑초양념오리불고기  (5.6.)<br/>배추김치  (9.)<br/>멜론  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,587.4 Kcal,탄수화물(g) : 70.7<br/>단백질(g) : 29.0<br/>지방(g) : 21.7<br/>비타민A(R.E) : 57.2<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 12.4<br/>칼슘(mg) : 179.3<br/>철분(mg) : 4.3,20220603
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220526,795,찰옥수수밥  <br/>쇠고기버섯국  (5.6.16.)<br/>달걀장조림  (1.5.6.)<br/>까르보나라떡볶이*  (1.2.10.)<br/>오이소박이  (9.)<br/>참외  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,629.2 Kcal,탄수화물(g) : 96.4<br/>단백질(g) : 23.6<br/>지방(g) : 17.9<br/>비타민A(R.E) : 94.0<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 12.7<br/>칼슘(mg) : 145.7<br/>철분(mg) : 3.0,20220602
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220525,795,김밥맛볶음밥  (1.5.6.8.10.)<br/>곤약어묵국  (5.6.8.9.18.)<br/>배추겉절이  (9.)<br/>감귤주스  <br/>불고기피자  (2.5.6.10.12.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,552.6 Kcal,탄수화물(g) : 80.8<br/>단백질(g) : 22.8<br/>지방(g) : 16.5<br/>비타민A(R.E) : 225.9<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 56.1<br/>칼슘(mg) : 258.1<br/>철분(mg) : 2.5,20220601
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220524,795,율무밥  <br/>돈육짜글이찌개  (5.6.10.)<br/>잡채  (5.6.16.)<br/>임연수카레구이  (2.5.6.)<br/>배추김치  (9.)<br/>파인애플  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,505.4 Kcal,탄수화물(g) : 80.6<br/>단백질(g) : 22.4<br/>지방(g) : 12.0<br/>비타민A(R.E) : 169.2<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 25.9<br/>칼슘(mg) : 120.9<br/>철분(mg) : 5.2,20220531
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220523,795,혼합곡밥  (5.)<br/>시금치된장국  (5.6.)<br/>등갈비김치찜  (5.6.9.10.)<br/>아몬드뮤즐리멸치볶음  (5.6.)<br/>열무김치  <br/>꿀토마토  (12.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,556.5 Kcal,탄수화물(g) : 64.8<br/>단백질(g) : 30.6<br/>지방(g) : 20.4<br/>비타민A(R.E) : 408.5<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 26.8<br/>칼슘(mg) : 208.7<br/>철분(mg) : 3.7,20220530
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220520,795,혼합곡밥  (5.)<br/>참치김치찌개  (5.6.13.)<br/>닭단호박찜  (5.6.15.18.)<br/>시금치들깨가루무침  <br/>오이소박이  (9.)<br/>바나나  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,439.9 Kcal,탄수화물(g) : 71.1<br/>단백질(g) : 31.3<br/>지방(g) : 4.9<br/>비타민A(R.E) : 436.7<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 18.5<br/>칼슘(mg) : 142.2<br/>철분(mg) : 4.9,20220527
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220519,795,율무밥  <br/>육개장  (1.5.6.13.16.)<br/>도토리묵무침  (5.6.)<br/>포테이토삼치구이  (5.6.)<br/>배추김치  (9.)<br/>사과스틱젤리  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,458.2 Kcal,탄수화물(g) : 61.9<br/>단백질(g) : 26.6<br/>지방(g) : 11.7<br/>비타민A(R.E) : 93.5<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 9.2<br/>칼슘(mg) : 120.0<br/>철분(mg) : 3.0,20220526
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220518,795,톳콩나물밥/부추양념장  (5.6.)<br/>유부된장국  (5.6.)<br/>모듬과일  <br/>배추겉절이  (9.)<br/>무조미김  <br/>초코칩트위스트파이  (1.2.5.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,470.4 Kcal,탄수화물(g) : 78.8<br/>단백질(g) : 16.8<br/>지방(g) : 11.0<br/>비타민A(R.E) : 126.8<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 15.1<br/>칼슘(mg) : 141.7<br/>철분(mg) : 4.6,20220525
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220517,795,검정쌀밥  <br/>순살동태찌개  (5.6.)<br/>새송이볶음  (5.6.13.18.)<br/>배추김치  (9.)<br/>후라이드치킨/양파크림드레싱  (1.2.5.6.15.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,616.6 Kcal,탄수화물(g) : 75.3<br/>단백질(g) : 35.0<br/>지방(g) : 20.8<br/>비타민A(R.E) : 118.2<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 9.3<br/>칼슘(mg) : 168.2<br/>철분(mg) : 3.2,20220524
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220516,795,기장쌀밥  <br/>뼈없는감자탕  (5.6.9.10.13.)<br/>비엔나소세지케첩볶음  (1.5.6.10.12.13.)<br/>채소계란말이  (1.)<br/>배추김치  (9.)<br/>키위  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,650.6 Kcal,탄수화물(g) : 81.1<br/>단백질(g) : 32.8<br/>지방(g) : 23.1<br/>비타민A(R.E) : 217.4<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 73.2<br/>칼슘(mg) : 171.1<br/>철분(mg) : 5.1,20220523
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220513,795,기장쌀밥  <br/>설렁탕  (1.5.6.16.)<br/>삼색나물무침  (5.6.)<br/>오징어김치전  (5.6.9.17.)<br/>깍두기  (9.)<br/>참외  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,476.4 Kcal,탄수화물(g) : 75.7<br/>단백질(g) : 20.2<br/>지방(g) : 10.7<br/>비타민A(R.E) : 161.2<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 15.0<br/>칼슘(mg) : 77.0<br/>철분(mg) : 2.8,20220520
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220512,795,검정쌀밥  <br/>김치콩나물국  (5.9.)<br/>쇠고기메추리알조림  (1.5.6.16.)<br/>감자채햄볶음  (5.6.10.)<br/>열무김치  <br/>증편  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,549.0 Kcal,탄수화물(g) : 83.2<br/>단백질(g) : 23.6<br/>지방(g) : 13.9<br/>비타민A(R.E) : 141.3<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 6.3<br/>칼슘(mg) : 161.2<br/>철분(mg) : 3.9,20220519
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220511,795,단호박카레라이스  (2.5.6.10.13.)<br/>발사믹소스채소샐러드  (5.6.12.13.)<br/>탄두리치킨  (2.5.15.)<br/>깍두기  (9.)<br/>식물성요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,659.1 Kcal,탄수화물(g) : 95.4<br/>단백질(g) : 34.4<br/>지방(g) : 18.7<br/>비타민A(R.E) : 254.6<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 12.2<br/>칼슘(mg) : 94.2<br/>철분(mg) : 3.1,20220518
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220510,795,차수수밥  <br/>우렁살된장국  (5.6.13.)<br/>상추겉절이  (5.6.13.)<br/>새송이삼겹살구이  (10.)<br/>보쌈김치  (9.13.)<br/>견과류쌈장  (5.6.14.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,671.4 Kcal,탄수화물(g) : 61.9<br/>단백질(g) : 25.2<br/>지방(g) : 37.5<br/>비타민A(R.E) : 102.8<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 6.2<br/>칼슘(mg) : 220.5<br/>철분(mg) : 3.7,20220517
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220509,795,차수수밥  <br/>물만두국  (1.5.6.10.13.15.16.18.)<br/>크래미냉채/무쌈  (1.5.6.8.13.)<br/>고구마깻잎닭갈비  (5.6.15.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,516.0 Kcal,탄수화물(g) : 80.7<br/>단백질(g) : 31.1<br/>지방(g) : 9.7<br/>비타민A(R.E) : 201.4<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 7.7<br/>칼슘(mg) : 145.2<br/>철분(mg) : 5.4,20220516
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220506,795,찰보리밥  <br/>미트소스스파게티  (2.6.10.12.16.)<br/>순두부찌개(해물)  (5.9.17.)<br/>옥수수달걀찜  (1.8.9.)<br/>오이소박이  (9.)<br/>요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,578.7 Kcal,탄수화물(g) : 90.5<br/>단백질(g) : 27.8<br/>지방(g) : 12.2<br/>비타민A(R.E) : 196.6<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 7.5<br/>칼슘(mg) : 247.4<br/>철분(mg) : 3.9,20220513
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220504,795,TOT영양밥  (6.10.)<br/>유부우동  (5.6.8.9.18.)<br/>새우멘보샤/칠리소스  (6.9.)<br/>배추겉절이  (9.)<br/>망고슬러시  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,652.6 Kcal,탄수화물(g) : 93.8<br/>단백질(g) : 19.5<br/>지방(g) : 22.2<br/>비타민A(R.E) : 247.6<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 6.7<br/>칼슘(mg) : 262.1<br/>철분(mg) : 3.6,20220511
